lineno;moment;mapnumber;round;map_name;match_id;hs;penetrated;throughsmoke;type;author_name;author_id;author_side;time;victim_id;victim_name;victim_side;weapon;damage;damage_armor;victim_health;victim_armor;hitgroup;author_coord;victim_coord;blinded_time;flashbang_id
14638;live;3;14;de_dust2;bo3;0;0;0;threw molotov;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:44:42;;;;;;;;;;;;;
14639;live;3;14;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:46;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;ak47;27.0;4.0;73.0;95.0;chest;('-75', '1354', '0');('233', '1427', '-0');;
14640;live;3;14;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:46;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;ak47;34.0;5.0;39.0;89.0;stomach;('-68', '1355', '0');('232', '1426', '-0');;
14641;live;3;14;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:47;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;ak47;27.0;4.0;12.0;84.0;chest;('-61', '1357', '0');('233', '1423', '-0');;
14642;live;3;14;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:47;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;ak47;27.0;4.0;0.0;79.0;right arm;('-54', '1359', '0');('234', '1420', '-0');;
14643;live;3;14;de_dust2;bo3;0;0;0;killed;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:47;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;;;;;;;('-54', '1359', '0');('234', '1420', '64');;
14645;live;3;14;de_dust2;bo3;0;0;0;attacked;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:44:51;STEAM_1:0:223654549;Leoncio;CT;awp;111.0;1.0;0.0;98.0;chest;('-1683', '1387', '43');('-1950', '1358', '29');;
14646;live;3;14;de_dust2;bo3;0;0;0;killed;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:44:51;STEAM_1:0:223654549;Leoncio;CT;;;;;;;('-1683', '1387', '43');('-1950', '1358', '93');;
14649;live;3;14;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:44:55;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;m4a1;26.0;5.0;74.0;94.0;chest;('1103', '2558', '96');('680', '2591', '95');;
14650;live;3;14;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:44:55;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;m4a1;26.0;5.0;48.0;88.0;chest;('1103', '2558', '96');('694', '2592', '95');;
14651;live;3;14;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:44:55;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;m4a1;32.0;7.0;16.0;80.0;stomach;('1103', '2558', '96');('700', '2592', '94');;
14652;live;3;14;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:44:55;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;m4a1;32.0;7.0;0.0;72.0;stomach;('1103', '2558', '96');('704', '2592', '94');;
14653;live;3;14;de_dust2;bo3;0;0;0;Dropped_The_Bomb;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:44:55;;;;;;;;;;;;;
14654;live;3;14;de_dust2;bo3;0;0;0;killed;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:44:55;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;;;;;;;('1103', '2558', '96');('704', '2592', '158');;
14656;live;3;14;de_dust2;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:15;STEAM_1:1:546304018;GABIGORDO;CT;awp;355.0;4.0;0.0;95.0;head;('312', '1933', '99');('1100', '2470', '96');;
14657;live;3;14;de_dust2;bo3;1;1;0;killed;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:15;STEAM_1:1:546304018;GABIGORDO;CT;awp;;;;;;('312', '1933', '99');('1100', '2470', '142');;
14659;live;3;14;de_dust2;bo3;0;0;0;attacked;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:15;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;m4a1;25.0;5.0;75.0;94.0;chest;('-1286', '2231', '3');('38', '2198', '-130');;
14660;live;3;14;de_dust2;bo3;0;0;0;attacked;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:15;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;m4a1;89.0;19.0;0.0;74.0;head;('-1286', '2231', '3');('49', '2200', '-129');;
14661;live;3;14;de_dust2;bo3;1;0;0;killed;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:15;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;m4a1_silencer;;;;;;('-1286', '2231', '3');('49', '2200', '-65');;
14663;live;3;14;de_dust2;bo3;0;0;0;left buyzone;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:15;;;;;;;;;;;;;
14665;live;3;14;de_dust2;bo3;0;0;0;threw flashbang;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;;;;;;;;;;('759', '2139', '-12');;;
14666;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:0:421866189;HRZ;CT;;;;;;;;;3.27;394.0
14667;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;;;;;;;;;3.27;394.0
14668;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:0:223654549;Leoncio;CT;;;;;;;;;3.27;394.0
14669;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:0:222365165;Lkz;Spectator;;;;;;;;;3.27;394.0
14670;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:1:546304018;GABIGORDO;CT;;;;;;;;;3.27;394.0
14671;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:1:523795911;pod'panks;Spectator;;;;;;;;;4.08;394.0
14672;live;3;14;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:23;STEAM_1:0:545529406;Midoriya;CT;;;;;;;;;3.27;394.0
14673;live;3;14;de_dust2;bo3;0;0;0;threw molotov;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:24;;;;;;;;;;;;;
14674;live;3;14;de_dust2;bo3;0;0;0;Got_The_Bomb;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:26;;;;;;;;;;;;;
14675;live;3;14;de_dust2;bo3;0;0;0;threw hegrenade;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:26;;;;;;;;;;;;;
14676;live;3;14;de_dust2;bo3;0;0;0;Bomb_Begin_Plant;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:27;;;;;;;;;;;;;
14677;live;3;14;de_dust2;bo3;0;0;0;threw smokegrenade;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:27;;;;;;;;;;;;;
14679;live;3;14;de_dust2;bo3;0;0;0;threw molotov;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:29;;;;;;;;;;;;;
14680;live;3;14;de_dust2;bo3;0;0;0;Planted_The_Bomb;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:30;;;;;;;;;;;;;
14682;live;3;14;de_dust2;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:33;STEAM_1:0:545529406;Midoriya;CT;awp;138.0;1.0;0.0;94.0;stomach;('929', '2430', '127');('417', '2231', '-130');;
14683;live;3;14;de_dust2;bo3;0;0;0;killed;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:33;STEAM_1:0:545529406;Midoriya;CT;;;;;;;('929', '2430', '127');('417', '2231', '-66');;
14694;round_ended;3;14;de_dust2;bo3;0;0;0;left buyzone;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:33;;;;;;;;;;;;;
14696;freeze_time;3;15;de_dust2;bo3;0;0;0;Got_The_Bomb;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:40;;;;;;;;;;;;;
14700;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:42;;;;;;;;;;;;;
14701;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:43;;;;;;;;;;;;;
14702;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:45:43;;;;;;;;;;;;;
14703;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:43;;;;;;;;;;;;;
14704;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:45:43;;;;;;;;;;;;;
14705;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:43;;;;;;;;;;;;;
14706;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14707;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14708;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14709;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14710;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14711;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14712;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:45:44;;;;;;;;;;;;;
14713;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:45;;;;;;;;;;;;;
14714;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:45;;;;;;;;;;;;;
14715;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:45;;;;;;;;;;;;;
14716;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14717;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14718;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14719;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14720;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14721;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14722;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:46;;;;;;;;;;;;;
14723;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:47;;;;;;;;;;;;;
14724;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:47;;;;;;;;;;;;;
14725;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:47;;;;;;;;;;;;;
14726;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:47;;;;;;;;;;;;;
14727;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;HRZ;STEAM_1:0:421866189;CT;12/21/2021 - 21:45:49;;;;;;;;;;;;;
14729;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:51;;;;;;;;;;;;;
14730;freeze_time;3;15;de_dust2;bo3;0;0;0;Dropped_The_Bomb;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:51;;;;;;;;;;;;;
14731;freeze_time;3;15;de_dust2;bo3;0;0;0;Got_The_Bomb;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:52;;;;;;;;;;;;;
14732;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:52;;;;;;;;;;;;;
14733;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;HRZ;STEAM_1:0:421866189;CT;12/21/2021 - 21:45:53;;;;;;;;;;;;;
14734;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:45:54;;;;;;;;;;;;;
14735;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:45:55;;;;;;;;;;;;;
14736;freeze_time;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:55;;;;;;;;;;;;;
14738;live;3;15;de_dust2;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:45:55;;;;;;;;;;;;;
14739;live;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:55;;;;;;;;;;;;;
14740;live;3;15;de_dust2;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14741;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14742;live;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14743;live;3;15;de_dust2;bo3;0;0;0;purchased;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14744;live;3;15;de_dust2;bo3;0;0;0;purchased;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14745;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:45:56;;;;;;;;;;;;;
14746;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:45:57;;;;;;;;;;;;;
14747;live;3;15;de_dust2;bo3;0;0;0;purchased;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:45:57;;;;;;;;;;;;;
14748;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Midoriya;STEAM_1:0:545529406;CT;12/21/2021 - 21:45:57;;;;;;;;;;;;;
14749;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Tuf1m #ChoraN;STEAM_1:1:49368437;CT;12/21/2021 - 21:45:57;;;;;;;;;;;;;
14750;live;3;15;de_dust2;bo3;0;0;0;left buyzone;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:45:58;;;;;;;;;;;;;
14751;live;3;15;de_dust2;bo3;0;0;0;left buyzone;HRZ;STEAM_1:0:421866189;CT;12/21/2021 - 21:45:58;;;;;;;;;;;;;
14752;live;3;15;de_dust2;bo3;0;0;0;left buyzone;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:45:58;;;;;;;;;;;;;
14753;live;3;15;de_dust2;bo3;0;0;0;attacked;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:46:00;STEAM_1:0:545529406;Midoriya;CT;awp;424.0;5.0;0.0;94.0;head;('-435', '-468', '0');('-406', '2245', '-119');;
14754;live;3;15;de_dust2;bo3;1;0;0;killed;profeta;STEAM_1:1:61864068;TERRORIST;12/21/2021 - 21:46:00;STEAM_1:0:545529406;Midoriya;CT;awp;;;;;;('-435', '-468', '0');('-406', '2245', '-55');;
14756;live;3;15;de_dust2;bo3;0;0;0;left buyzone;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:46:00;;;;;;;;;;;;;
14757;live;3;15;de_dust2;bo3;0;0;0;left buyzone;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:00;;;;;;;;;;;;;
14758;live;3;15;de_dust2;bo3;0;0;0;threw flashbang;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:03;;;;;;;;;;('1675', '453', '699');;;
14759;live;3;15;de_dust2;bo3;0;0;0;blinded;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:1:49368437;Tuf1m #ChoraN;CT;;;;;;;;;0.41;373.0
14760;live;3;15;de_dust2;bo3;0;0;0;blinded;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:0:223654549;Leoncio;CT;;;;;;;;;0.42;373.0
14761;live;3;15;de_dust2;bo3;0;0;0;blinded;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:1:523795911;pod'panks;Spectator;;;;;;;;;2.44;373.0
14762;live;3;15;de_dust2;bo3;0;0;0;threw flashbang;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:46:03;;;;;;;;;;('1452', '873', '707');;;
14763;live;3;15;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:1:546304018;GABIGORDO;CT;;;;;;;;;1.19;424.0
14764;live;3;15;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;;;;;;;;;2.15;424.0
14765;live;3;15;de_dust2;bo3;0;0;0;blinded;mauroban;STEAM_1:0:62033627;TERRORIST;12/21/2021 - 21:46:03;STEAM_1:1:523795911;pod'panks;Spectator;;;;;;;;;3.61;424.0
14766;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;86.0;95.0;right arm;('1667', '1826', '0');('1510', '1744', '-4');;
14767;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;72.0;90.0;chest;('1657', '1830', '-0');('1512', '1759', '-3');;
14768;live;3;15;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:46:11;STEAM_1:1:546304018;GABIGORDO;CT;ak47;27.0;4.0;73.0;95.0;chest;('1512', '1768', '-3');('1670', '1825', '0');;
14769;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;58.0;85.0;chest;('1653', '1832', '1');('1512', '1767', '-3');;
14770;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;44.0;80.0;chest;('1650', '1833', '1');('1512', '1767', '-3');;
14771;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;30.0;75.0;chest;('1650', '1833', '1');('1513', '1764', '-2');;
14772;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:11;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;14.0;4.0;16.0;70.0;chest;('1650', '1833', '1');('1514', '1762', '-2');;
14773;live;3;15;de_dust2;bo3;0;0;0;attacked;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:46:12;STEAM_1:1:546304018;GABIGORDO;CT;ak47;27.0;4.0;46.0;90.0;chest;('1517', '1757', '-1');('1650', '1833', '1');;
14774;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:12;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;99.0;0.0;0.0;70.0;head;('1649', '1834', '1');('1517', '1756', '-1');;
14775;live;3;15;de_dust2;bo3;1;0;0;killed;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:12;STEAM_1:1:511493195;Agostinho Cacha̤a;TERRORIST;mp9;;;;;;('1649', '1834', '1');('1517', '1756', '45');;
14777;live;3;15;de_dust2;bo3;0;0;0;threw smokegrenade;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:12;;;;;;;;;;;;;
14779;live;3;15;de_dust2;bo3;0;0;0;attacked;GABIGORDO;STEAM_1:1:546304018;CT;12/21/2021 - 21:46:14;STEAM_1:1:149616265;Viniṇo 60Hz;TERRORIST;mp9;12.0;4.0;88.0;95.0;chest;('1407', '1962', '-9');('1250', '1094', '-1');;
14780;live;3;15;de_dust2;bo3;0;0;0;attacked;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:14;STEAM_1:1:546304018;GABIGORDO;CT;awp;110.0;1.0;0.0;88.0;chest;('1250', '1094', '-1');('1421', '1954', '-9');;
14781;live;3;15;de_dust2;bo3;0;0;0;killed;Viniṇo 60Hz;STEAM_1:1:149616265;TERRORIST;12/21/2021 - 21:46:14;STEAM_1:1:546304018;GABIGORDO;CT;;;;;;;('1250', '1094', '-1');('1421', '1954', '55');;
14782;live;3;15;de_dust2;bo3;0;0;0;assisted killing;Agostinho Cacha̤a;STEAM_1:1:511493195;TERRORIST;12/21/2021 - 21:46:14;STEAM_1:1:546304018;GABIGORDO;CT;;;;;;;;;;
14784;live;3;15;de_dust2;bo3;0;0;0;threw molotov;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:46:14;;;;;;;;;;;;;
14785;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:16;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;83.0;94.0;chest;('-189', '476', '-1');('-17', '450', '-1');;
14786;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:16;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;66.0;88.0;chest;('-184', '425', '-1');('-38', '439', '-1');;
14787;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:16;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;49.0;82.0;chest;('-183', '407', '-2');('-42', '434', '-1');;
14788;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:16;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;32.0;76.0;chest;('-177', '372', '-1');('-47', '426', '-1');;
14789;live;3;15;de_dust2;bo3;0;0;0;attacked;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:46:16;STEAM_1:0:223654549;Leoncio;CT;mac10;19.0;7.0;81.0;92.0;stomach;('-49', '416', '-1');('-175', '365', '-1');;
14790;live;3;15;de_dust2;bo3;0;0;0;attacked;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:46:17;STEAM_1:0:223654549;Leoncio;CT;mac10;15.0;5.0;66.0;86.0;chest;('-48', '412', '-1');('-170', '349', '0');;
14791;live;3;15;de_dust2;bo3;0;0;0;attacked;Luis1m Turbo;STEAM_1:0:178787255;TERRORIST;12/21/2021 - 21:46:17;STEAM_1:0:223654549;Leoncio;CT;mac10;15.0;5.0;51.0;80.0;chest;('-45', '405', '-1');('-162', '339', '1');;
14792;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:17;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;15.0;70.0;chest;('-157', '332', '1');('-45', '406', '-1');;
14793;live;3;15;de_dust2;bo3;0;0;0;attacked;Leoncio;STEAM_1:0:223654549;CT;12/21/2021 - 21:46:17;STEAM_1:0:178787255;Luis1m Turbo;TERRORIST;mp7;17.0;5.0;0.0;64.0;chest;('-154', '328', '1');('-44', '403', '-1');;
